Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,6,25,11,0,481,182,648,112,906,943,4,11.2,23.45,0,0.14,1.7,2.7,202,45.65,23.6,782,39.623,31.1935
2019,6,25,11,30,464,126,585,122,904,988,4,11.2,16.63,0,0.14,1.6,2.7,202,44.83,23.9,782,35.989,28.3429
2019,6,25,12,0,370,42,411,134,896,1016,4,11.1,10,0,0.14,1.6,2.7,202,43.81,24.2,782,25.3792,19.9916
2019,6,25,12,30,263,19,282,136,896,1029,4,11.1,4.56,0,0.14,1.6,2.7,202,43.55,24.3,782,17.4418,13.7405
2019,6,25,13,0,151,10,161,137,893,1025,4,11,6.24,0,0.14,1.6,2.8,202,43.02,24.4,782,9.9542,7.8417
2019,6,25,13,30,175,12,187,138,887,1004,4,11,12.42,0,0.14,1.6,2.8,203,43.48,24.2,781,11.5342,9.0851
2019,6,25,14,0,290,20,309,137,876,965,4,11,19.15,0,0.14,1.6,2.8,204,43.69,24.1,781,18.9722,14.9397
2019,6,25,14,30,331,29,357,136,861,910,4,11,26,0,0.14,1.4,2.8,208,44.75,23.7,781,21.7654,17.1319
2019,6,25,15,0,286,29,310,134,839,839,4,11.1,32.88,0,0.14,1.3,2.9,211,46.2,23.3,781,18.7116,14.719
2019,6,25,15,30,328,114,416,132,812,756,4,11.1,39.76,0,0.14,1.1,2.9,216,47.9,22.7,781,24.7672,19.4647
2019,6,25,16,0,315,220,466,128,775,660,3,11.4,46.62,0,0.14,0.8,2.9,221,50.56,22.1,781,27.2325,21.374
2019,6,25,16,30,270,242,414,120,730,555,3,11.4,53.46,0,0.14,0.6,3,223,53.41,21.2,781,23.5898,18.4785
2019,6,25,17,0,147,535,412,112,669,444,0,11.8,60.26,0,0.14,0.4,3,225,57.76,20.4,781,22.6792,17.7106
2019,6,25,17,30,141,203,220,99,592,330,3,11.8,67.01,0,0.14,0.4,3,225,57.76,20.4,781,11.5535,8.9767
2019,6,25,18,0,97,56,113,87,453,214,3,12.5,73.7,43,0.14,0.1,3,53,66.35,18.9,782,5.5908,4.3062
2019,6,25,18,30,46,2,46,63,272,109,3,12.5,80.29,100,0.14,0.2,3,37,68.88,18.3,782,0,0
2019,6,25,19,0,10,0,10,24,79,29,4,13.3,86.73,86,0.14,0.2,3,20,75.23,17.7,782,0,0
2019,6,25,19,30,0,0,0,0,0,0,4,13.3,93.31,0,0.14,0.3,3,16,76.77,17.4,783,0,0
2019,6,25,20,0,0,0,0,0,0,0,8,13.3,99.58,0,0.14,0.4,3,11,78.23,17.1,783,0,0
2019,6,25,20,30,0,0,0,0,0,0,8,13.3,105.66,0,0.14,0.3,3,16,79.22,16.9,783,0,0
2019,6,25,21,0,0,0,0,0,0,0,8,13.4,111.51,0,0.14,0.2,3,21,81.13,16.7,783,0,0
2019,6,25,21,30,0,0,0,0,0,0,4,13.5,117.06,0,0.14,0.1,3,60,81.75,16.6,784,0,0
2019,6,25,22,0,0,0,0,0,0,0,4,13.5,122.21,0,0.14,0.1,3,99,82.81,16.4,784,0,0
2019,6,25,22,30,0,0,0,0,0,0,4,13.5,126.85,0,0.14,0.1,3,128,83.33,16.3,784,0,0
2019,6,25,23,0,0,0,0,0,0,0,4,13.5,130.85,0,0.14,0.2,3,158,84.15,16.2,784,0,0
2019,6,25,23,30,0,0,0,0,0,0,4,13.5,134.02,0,0.14,0.3,3,162,85.23,16,784,0,0
2019,6,26,0,0,0,0,0,0,0,0,4,13.2,136.18,0,0.14,0.4,3,166,84.54,15.8,783,0,0
2019,6,26,0,30,0,0,0,0,0,0,4,13.2,137.2,0,0.14,0.4,3,173,85.63,15.6,783,0,0
2019,6,26,1,0,0,0,0,0,0,0,4,13.1,136.97,0,0.14,0.5,3,181,86.65,15.3,783,0,0
2019,6,26,1,30,0,0,0,0,0,0,4,13.1,135.52,0,0.14,0.5,3,187,87.77,15.1,783,0,0
2019,6,26,2,0,0,0,0,0,0,0,4,13,132.97,0,0.14,0.5,3,193,88.42,14.9,783,0,0
2019,6,26,2,30,0,0,0,0,0,0,4,13,129.48,0,0.14,0.5,3,203,88.87,14.8,782,0,0
2019,6,26,3,0,0,0,0,0,0,0,4,12.9,125.23,0,0.14,0.5,3,213,88.88,14.7,782,0,0
2019,6,26,3,30,0,0,0,0,0,0,4,12.9,120.39,0,0.14,0.5,3,232,88.88,14.7,782,0,0
2019,6,26,4,0,0,0,0,0,0,0,4,12.8,115.08,0,0.14,0.5,3,252,88.49,14.7,782,0,0
2019,6,26,4,30,0,0,0,0,0,0,4,12.8,109.41,0,0.14,0.5,3,264,89.06,14.6,782,0,0
2019,6,26,5,0,0,0,0,0,0,0,4,12.8,103.47,0,0.14,0.6,3,275,89.43,14.5,782,0,0
2019,6,26,5,30,0,0,0,0,0,0,4,12.8,97.32,0,0.14,0.6,3,298,88.29,14.7,782,0,0
2019,6,26,6,0,1,0,1,4,6,4,4,13.1,90.99,29,0.14,0.7,3.1,320,88.84,14.9,783,0,0
2019,6,26,6,30,6,0,6,40,94,49,4,13.1,84.42,100,0.14,1,3.1,330,84.95,15.6,783,0,0
2019,6,26,7,0,14,0,14,87,234,136,4,13.8,77.91,86,0.14,1.3,3.1,340,85.12,16.3,783,0.6703,0.5124
2019,6,26,7,30,39,0,39,125,358,240,4,13.8,71.27,0,0.14,1.5,3.2,171,81.43,17,783,1.9736,1.5258
2019,6,26,8,0,74,0,74,154,453,349,4,13.7,64.56,0,0.14,1.6,3.2,3,77.56,17.7,783,3.9598,3.0833
2019,6,26,8,30,90,0,90,187,503,455,4,13.8,57.79,0,0.14,1.8,3.2,16,74.8,18.3,784,5.0232,3.9278
2019,6,26,9,0,154,8,159,222,529,555,4,13.2,50.97,0,0.14,1.9,3.2,30,69.09,19,784,9.1521,7.1749
2019,6,26,9,30,309,258,494,245,565,651,4,13.2,44.12,0,0.14,1.9,3.2,42,66.97,19.5,784,29.0846,22.84
2019,6,26,10,0,268,588,736,268,588,736,0,12.6,37.25,0,0.14,1.9,3.2,53,62.59,20,784,44.0609,34.6406
2019,6,26,10,30,279,620,814,279,620,814,0,12.6,30.37,0,0.14,1.9,3.1,64,61.45,20.3,784,49.3318,38.8154
2019,6,26,11,0,284,647,877,284,647,877,0,12.2,23.49,0,0.14,1.8,3.1,74,58.72,20.6,784,53.6233,42.2152
2019,6,26,11,30,324,595,894,274,686,931,0,12.2,16.67,0,0.14,1.8,3.1,81,57.65,20.9,784,54.9969,43.3125
2019,6,26,12,0,384,507,883,252,728,969,0,12,10.04,0,0.14,1.7,3.1,89,56.02,21.1,783,54.5242,42.9497
2019,6,26,12,30,301,656,955,253,734,985,0,12,4.55,0,0.14,1.7,3,94,55.34,21.3,783,59.0674,46.5328
2019,6,26,13,0,330,601,928,251,736,983,0,11.8,6.18,0,0.14,1.6,3,99,53.94,21.5,783,57.3769,45.2001
2019,6,26,13,30,337,564,888,239,744,966,0,11.8,12.37,0,0.14,1.6,2.9,102,52.96,21.8,783,54.7733,43.1431
2019,6,26,14,0,315,547,832,222,753,934,0,11.5,19.1,0,0.14,1.5,2.9,106,51.03,22.1,783,51.086,40.2279
2019,6,26,14,30,285,578,805,216,740,881,0,11.5,25.95,4,0.14,1.5,2.9,105,50.66,22.2,782,49.0819,38.6333
2019,6,26,15,0,297,104,384,207,722,814,4,11.2,32.83,0,0.14,1.4,2.8,104,49.24,22.4,782,23.1802,18.2342
2019,6,26,15,30,113,4,116,195,700,734,4,11.2,39.71,0,0.14,1.4,2.8,97,49.84,22.2,782,6.907,5.4283
2019,6,26,16,0,49,0,49,181,670,642,8,11.1,46.58,0,0.14,1.3,2.8,90,49.69,22.1,782,2.8639,2.2478
2019,6,26,16,30,113,18,124,165,629,540,8,11.1,53.42,0,0.14,1.3,2.8,81,50.91,21.7,782,7.0668,5.5356
2019,6,26,17,0,191,131,256,146,575,432,8,11.3,60.22,0,0.14,1.3,2.8,73,53.3,21.2,782,14.0953,11.0075
2019,6,26,17,30,150,240,244,128,492,320,7,11.3,66.97,4,0.14,1.3,2.8,73,53.3,21.2,782,12.818,9.9596
2019,6,26,18,0,52,6,54,106,362,208,8,12.4,73.66,43,0.14,1.1,2.8,62,63.27,19.6,783,2.6727,2.0587
2019,6,26,18,30,42,0,42,71,201,105,4,12.4,80.26,100,0.14,1,2.8,59,66.9,18.7,783,0,0
2019,6,26,19,0,11,0,11,23,47,26,4,13.2,86.69,86,0.14,0.9,2.8,56,75.17,17.7,783,0,0
2019,6,26,19,30,0,0,0,0,0,0,4,13.2,93.28,0,0.14,0.9,2.8,56,77.09,17.3,783,0,0
2019,6,26,20,0,0,0,0,0,0,0,4,13.3,99.55,0,0.14,1,2.8,57,80.04,16.8,784,0,0
2019,6,26,20,30,0,0,0,0,0,0,4,13.3,105.64,0,0.14,0.9,2.8,59,82.09,16.4,784,0,0
2019,6,26,21,0,0,0,0,0,0,0,4,13.3,111.49,0,0.14,0.9,2.8,61,83.64,16.1,784,0,0
2019,6,26,21,30,0,0,0,0,0,0,4,13.3,117.04,0,0.14,0.8,2.8,62,85.36,15.8,785,0,0
2019,6,26,22,0,0,0,0,0,0,0,4,13.1,122.2,0,0.14,0.8,2.8,62,85.8,15.5,785,0,0
2019,6,26,22,30,0,0,0,0,0,0,8,13.1,126.85,0,0.14,0.8,2.7,61,87.46,15.2,785,0,0
2019,6,26,23,0,0,0,0,0,0,0,7,12.8,130.85,0,0.14,0.8,2.7,60,86.96,15,785,0,0
2019,6,26,23,30,0,0,0,0,0,0,8,12.8,134.03,0,0.14,0.8,2.7,59,88.08,14.8,785,0,0
2019,6,27,0,0,0,0,0,0,0,0,8,12.6,136.21,0,0.14,0.7,2.7,57,87.86,14.6,784,0,0
2019,6,27,0,30,0,0,0,0,0,0,8,12.6,137.23,0,0.14,0.7,2.7,56,89,14.4,784,0,0
2019,6,27,1,0,0,0,0,0,0,0,8,12.4,137.01,0,0.14,0.7,2.6,56,89.01,14.2,784,0,0
2019,6,27,1,30,0,0,0,0,0,0,7,12.4,135.57,0,0.14,0.7,2.6,56,90.16,14,784,0,0
2019,6,27,2,0,0,0,0,0,0,0,4,12.2,133.02,0,0.14,0.6,2.6,56,90.11,13.8,783,0,0
2019,6,27,2,30,0,0,0,0,0,0,7,12.2,129.54,0,0.14,0.6,2.5,56,91.28,13.6,783,0,0
2019,6,27,3,0,0,0,0,0,0,0,8,12,125.29,0,0.14,0.6,2.5,57,91,13.4,783,0,0
2019,6,27,3,30,0,0,0,0,0,0,7,12,120.45,0,0.14,0.6,2.4,55,92.8,13.1,783,0,0
2019,6,27,4,0,0,0,0,0,0,0,7,11.6,115.14,0,0.14,0.7,2.4,52,92.07,12.9,783,0,0
2019,6,27,4,30,0,0,0,0,0,0,7,11.6,109.47,0,0.14,0.7,2.3,51,93.28,12.7,783,0,0
2019,6,27,5,0,0,0,0,0,0,0,7,11.3,103.53,0,0.14,0.8,2.2,51,92.25,12.5,783,0,0
2019,6,27,5,30,0,0,0,0,0,0,4,11.3,97.38,0,0.14,1,2.2,51,91.05,12.7,783,0,0
2019,6,27,6,0,2,0,2,5,18,5,4,11.1,91.05,29,0.14,1.3,2.1,52,89.08,12.9,783,0,0
2019,6,27,6,30,36,127,48,38,228,60,0,11.2,84.47,64,0.14,1.5,2,54,84.67,13.7,784,0,0
2019,6,27,7,0,65,360,140,62,460,158,0,11.1,77.96,14,0.14,1.7,2,57,79.4,14.6,784,6.7012,5.122
2019,6,27,7,30,110,301,206,76,613,272,3,11.1,71.33,0,0.14,1.8,1.9,61,71.68,16.2,784,10.4191,8.0542
2019,6,27,8,0,109,593,363,84,718,392,0,9.8,64.61,0,0.14,2,1.9,66,59.21,17.9,784,19.4174,15.1187
2019,6,27,8,30,90,789,510,90,789,510,0,9.8,57.84,0,0.14,2.1,1.8,71,53.59,19.5,784,28.4575,22.2512
2019,6,27,9,0,94,843,624,94,843,624,0,8.7,51.02,0,0.14,2.2,1.8,77,44.57,21.2,784,35.9108,28.1523
2019,6,27,9,30,96,880,727,96,880,727,0,8.7,44.17,0,0.14,2.2,1.8,80,41.69,22.3,784,42.7966,33.6076
2019,6,27,10,0,98,908,820,98,908,820,0,7.9,37.3,0,0.14,2.3,1.8,83,37.02,23.4,784,49.0845,38.5899
2019,6,27,10,30,99,926,898,99,926,898,0,7.9,30.41,0,0.14,2.2,1.9,83,35.29,24.2,784,54.4192,42.8182
2019,6,27,11,0,100,941,963,100,941,963,0,7.6,23.54,0,0.14,2.2,1.9,83,32.72,25.1,784,58.8785,46.3523
2019,6,27,11,30,101,950,1011,101,950,1011,0,7.6,16.71,0,0.14,2.2,1.9,81,31.72,25.6,783,62.1927,48.9794
2019,6,27,12,0,100,957,1042,100,957,1042,0,7.6,10.07,0,0.14,2.2,2,78,30.8,26.2,783,64.3415,50.6829
2019,6,27,12,30,149,875,1021,102,956,1055,0,7.6,4.55,0,0.14,2.2,2,75,30.44,26.4,783,63.1495,49.7487
2019,6,27,13,0,375,457,829,105,951,1051,3,8,6.12,0,0.14,2.2,2.1,72,30.62,26.7,783,51.2567,40.3788
2019,6,27,13,30,378,397,766,107,943,1028,3,8,12.31,0,0.14,2.2,2.2,69,30.62,26.7,783,47.2496,37.217
2019,6,27,14,0,444,200,633,108,931,988,3,8.4,19.05,0,0.14,2.3,2.2,67,31.65,26.6,782,38.8687,30.6074
2019,6,27,14,30,369,88,448,111,912,931,3,8.4,25.9,0,0.14,2.3,2.3,65,32.4,26.2,782,27.3168,21.5017
2019,6,27,15,0,288,52,332,112,887,858,4,8.8,32.78,0,0.14,2.3,2.3,64,34.04,25.8,782,20.0429,15.7664
2019,6,27,15,30,188,14,199,110,861,773,4,8.8,39.66,0,0.14,2.2,2.4,63,35.48,25.1,782,11.8505,9.3135
2019,6,27,16,0,81,1,82,107,828,677,4,9.1,46.53,0,0.14,2.2,2.4,62,38.18,24.3,782,4.7933,3.7622
2019,6,27,16,30,167,152,258,100,789,571,4,9.1,53.37,0,0.14,2.2,2.4,61,40.54,23.3,782,14.7066,11.5204
2019,6,27,17,0,181,172,267,93,736,459,4,9.6,60.18,0,0.14,2.1,2.4,61,44.32,22.3,783,14.7044,11.4835
2019,6,27,17,30,110,183,182,83,664,343,3,9.6,66.93,0,0.14,2.1,2.4,61,44.32,22.3,783,9.5641,7.4315
2019,6,27,18,0,36,0,36,78,516,224,4,10.3,73.62,43,0.14,2,2.4,59,53.25,20.1,783,1.7825,1.3731
2019,6,27,18,30,24,0,24,61,320,115,4,10.3,80.22,100,0.14,1.8,2.4,57,57,19,783,0,0
2019,6,27,19,0,7,0,7,25,99,31,4,11.1,86.66,86,0.14,1.6,2.4,54,64.44,17.9,784,0,0
2019,6,27,19,30,0,0,0,0,0,0,4,11.1,93.25,0,0.14,1.5,2.3,53,67.34,17.2,784,0,0
2019,6,27,20,0,0,0,0,0,0,0,4,11.3,99.53,0,0.14,1.5,2.3,52,71.3,16.5,784,0,0
2019,6,27,20,30,0,0,0,0,0,0,4,11.3,105.62,0,0.14,1.4,2.2,53,73.6,16,784,0,0
2019,6,27,21,0,0,0,0,0,0,0,4,11.4,111.47,0,0.14,1.3,2.2,53,77.1,15.4,785,0,0
2019,6,27,21,30,0,0,0,0,0,0,0,11.4,117.03,0,0.14,1.2,2.1,53,79.1,15,785,0,0
2019,6,27,22,0,0,0,0,0,0,0,0,11.4,122.19,0,0.14,1.1,2.1,54,80.92,14.6,785,0,0
2019,6,27,22,30,0,0,0,0,0,0,0,11.4,126.85,0,0.14,1.1,2,54,83.03,14.2,785,0,0
2019,6,27,23,0,0,0,0,0,0,0,0,11.1,130.86,0,0.14,1.1,2,54,83.92,13.8,785,0,0
2019,6,27,23,30,0,0,0,0,0,0,0,11.1,134.05,0,0.14,1.1,1.9,53,86.02,13.4,784,0,0
2019,6,28,0,0,0,0,0,0,0,0,0,11,136.24,0,0.14,1,1.9,52,87.42,13,784,0,0
2019,6,28,0,30,0,0,0,0,0,0,3,11,137.27,0,0.14,1,1.9,52,89.15,12.7,784,0,0
2019,6,28,1,0,0,0,0,0,0,0,4,10.8,137.06,0,0.14,1,1.8,51,89.83,12.4,784,0,0
2019,6,28,1,30,0,0,0,0,0,0,4,10.8,135.63,0,0.14,1,1.8,52,91.5,12.1,783,0,0
2019,6,28,2,0,0,0,0,0,0,0,4,10.5,133.08,0,0.14,1,1.8,52,90.97,11.9,783,0,0
2019,6,28,2,30,0,0,0,0,0,0,3,10.5,129.6,0,0.14,0.9,1.7,50,91.58,11.8,783,0,0
2019,6,28,3,0,0,0,0,0,0,0,4,10.3,125.35,0,0.14,0.9,1.7,48,90.84,11.7,783,0,0
2019,6,28,3,30,0,0,0,0,0,0,4,10.3,120.51,0,0.14,0.9,1.7,46,90.84,11.7,783,0,0
2019,6,28,4,0,0,0,0,0,0,0,3,10,115.2,0,0.14,1,1.7,44,90.16,11.6,783,0,0
2019,6,28,4,30,0,0,0,0,0,0,0,10,109.54,0,0.14,1,1.6,43,90.76,11.5,783,0,0
2019,6,28,5,0,0,0,0,0,0,0,0,9.7,103.6,0,0.14,1,1.6,41,89.57,11.4,783,0,0
2019,6,28,5,30,0,0,0,0,0,0,0,9.7,97.44,0,0.14,1.3,1.6,40,88.39,11.6,783,0,0
2019,6,28,6,0,6,30,5,6,30,5,0,9.6,91.11,0,0.14,1.5,1.5,38,87.16,11.7,783,0,0
2019,6,28,6,30,35,291,63,35,291,63,0,9.7,84.53,0,0.14,1.8,1.5,39,81.74,12.7,784,0,0
2019,6,28,7,0,55,446,148,54,528,164,0,9.5,78.02,0,0.14,2.1,1.5,39,76.26,13.6,784,7.0821,5.4126
2019,6,28,7,30,112,51,128,65,675,281,3,9.5,71.38,0,0.14,2.2,1.5,42,68.79,15.2,784,6.471,5.0019
2019,6,28,8,0,116,179,193,71,776,403,3,8.1,64.67,0,0.14,2.2,1.5,44,56.66,16.8,784,10.3193,8.0344
2019,6,28,8,30,126,560,424,77,836,521,0,8.1,57.9,0,0.14,2.3,1.5,49,51.24,18.4,784,23.6513,18.4926
2019,6,28,9,0,80,882,634,80,882,634,0,6.1,51.08,0,0.14,2.3,1.5,53,40.65,19.9,784,36.4778,28.5963
2019,6,28,9,30,84,912,738,84,912,738,0,6.1,44.22,0,0.14,2.3,1.5,56,37.76,21.1,784,43.438,34.111
2019,6,28,10,0,88,935,831,88,935,831,0,5,37.35,0,0.14,2.3,1.5,58,32.59,22.2,784,49.7377,39.1032
2019,6,28,10,30,90,952,911,90,952,911,0,5,30.46,0,0.14,2.3,1.5,60,30.87,23.1,784,55.2028,43.4345
2019,6,28,11,0,93,962,975,93,962,975,0,4.7,23.58,0,0.14,2.3,1.5,62,28.64,24,784,59.6096,46.9277
2019,6,28,11,30,95,969,1023,95,969,1023,0,4.7,16.75,0,0.14,2.3,1.6,63,27.44,24.7,783,62.9291,49.5592
2019,6,28,12,0,97,973,1055,97,973,1055,0,4.9,10.1,0,0.14,2.2,1.6,63,26.9,25.3,783,65.1434,51.3145
2019,6,28,12,30,99,971,1067,99,971,1067,0,4.9,4.53,0,0.14,2.2,1.7,64,26.27,25.7,783,65.9949,51.9903
2019,6,28,13,0,101,966,1062,101,966,1062,0,5.3,6.05,0,0.14,2.1,1.7,64,26.6,26,782,65.6641,51.7287
2019,6,28,13,30,104,956,1038,104,956,1038,0,5.3,12.25,0,0.14,2.1,1.8,63,26.45,26.1,782,64.0295,50.4341
2019,6,28,14,0,106,942,997,106,942,997,0,5.9,19,0,0.14,2,1.8,62,27.49,26.1,782,61.2223,48.21
2019,6,28,14,30,161,826,904,110,921,939,0,5.9,25.85,4,0.14,2.1,1.9,60,28.14,25.7,782,55.1247,43.3901
2019,6,28,15,0,371,164,509,115,892,865,3,6.6,32.73,0,0.14,2.1,2,58,30.01,25.4,782,30.7311,24.1741
2019,6,28,15,30,303,96,377,115,861,778,4,6.6,39.62,0,0.14,2.2,2.1,55,31.47,24.6,782,22.4525,17.646
2019,6,28,16,0,264,60,305,115,818,678,4,7.4,46.49,0,0.14,2.3,2.1,53,34.8,23.9,782,17.8311,13.9955
2019,6,28,16,30,204,41,228,111,770,571,4,7.4,53.33,0,0.14,2.4,2.2,52,37.4,22.7,782,12.9987,10.1827
2019,6,28,17,0,178,66,211,106,703,456,4,8.5,60.14,0,0.14,2.5,2.3,51,43.18,21.6,782,11.6231,9.0773
2019,6,28,17,30,105,57,127,94,628,340,4,8.5,66.9,0,0.14,2.5,2.3,51,43.18,21.6,782,6.6754,5.1871
2019,6,28,18,0,91,85,115,87,473,221,4,10.1,73.59,43,0.14,2.4,2.5,50,56.57,18.9,783,5.6956,4.3877
2019,6,28,18,30,43,12,45,66,269,112,4,10.1,80.19,100,0.14,2.3,2.5,49,60.22,17.9,783,0,0
2019,6,28,19,0,12,1,12,25,69,29,4,11.3,86.64,86,0.14,2.1,2.5,48,69.79,16.9,783,0,0
2019,6,28,19,30,0,0,0,0,0,0,4,11.4,93.23,0,0.14,2,2.5,48,72.59,16.3,784,0,0
2019,6,28,20,0,0,0,0,0,0,0,8,11.9,99.5,0,0.14,1.9,2.6,47,77.66,15.8,784,0,0
2019,6,28,20,30,0,0,0,0,0,0,4,11.9,105.6,0,0.14,1.8,2.6,47,79.16,15.5,784,0,0
2019,6,28,21,0,0,0,0,0,0,0,4,12.3,111.46,0,0.14,1.6,2.5,46,82.68,15.2,784,0,0
2019,6,28,21,30,0,0,0,0,0,0,4,12.3,117.02,0,0.14,1.5,2.5,45,84.28,14.9,784,0,0
2019,6,28,22,0,0,0,0,0,0,0,3,12.5,122.19,0,0.14,1.3,2.5,44,86.41,14.7,785,0,0
2019,6,28,22,30,0,0,0,0,0,0,0,12.4,126.86,0,0.14,1.2,2.5,43,87.41,14.5,784,0,0
2019,6,28,23,0,0,0,0,0,0,0,0,12.4,130.88,0,0.14,1.1,2.5,42,88.81,14.2,784,0,0
2019,6,28,23,30,0,0,0,0,0,0,0,12.4,134.08,0,0.14,1,2.4,42,89.97,14,784,0,0
2019,6,29,0,0,0,0,0,0,0,0,4,12.1,136.27,0,0.14,1,2.4,42,89.47,13.8,784,0,0
2019,6,29,0,30,0,0,0,0,0,0,4,12.1,137.31,0,0.14,1,2.4,41,90.64,13.6,784,0,0
2019,6,29,1,0,0,0,0,0,0,0,3,11.8,137.11,0,0.14,0.9,2.4,41,89.83,13.4,784,0,0
2019,6,29,1,30,0,0,0,0,0,0,3,11.8,135.69,0,0.14,0.9,2.3,40,91,13.2,784,0,0
2019,6,29,2,0,0,0,0,0,0,0,3,11.4,133.15,0,0.14,0.9,2.3,40,90.07,13,783,0,0
2019,6,29,2,30,0,0,0,0,0,0,3,11.4,129.67,0,0.14,0.9,2.3,39,91.25,12.8,783,0,0
2019,6,29,3,0,0,0,0,0,0,0,0,11,125.42,0,0.14,0.9,2.2,38,89.95,12.6,783,0,0
2019,6,29,3,30,0,0,0,0,0,0,0,11,120.58,0,0.14,0.9,2.2,38,91.73,12.3,783,0,0
2019,6,29,4,0,0,0,0,0,0,0,0,10.5,115.27,0,0.14,0.8,2.1,38,90.54,12,783,0,0
2019,6,29,4,30,0,0,0,0,0,0,0,10.5,109.6,0,0.14,0.8,2.1,39,91.73,11.8,783,0,0
2019,6,29,5,0,0,0,0,0,0,0,0,10,103.66,0,0.14,0.8,2,41,89.96,11.6,783,0,0
2019,6,29,5,30,0,0,0,0,0,0,0,10,97.5,0,0.14,1,2,42,89.37,11.7,783,0,0
2019,6,29,6,0,5,23,5,5,23,5,0,9.7,91.17,0,0.14,1.1,1.9,43,87.09,11.8,784,0,0
2019,6,29,6,30,36,258,60,36,258,60,0,9.7,84.59,0,0.14,1.2,1.9,44,82.1,12.7,784,0,0
2019,6,29,7,0,57,493,159,57,493,159,0,9.3,78.08,0,0.14,1.3,1.9,44,75,13.6,784,7.6063,5.8126
2019,6,29,7,30,71,639,274,71,639,274,0,9.3,71.44,0,0.14,1.3,1.8,44,68.08,15.1,784,13.8443,10.7004
2019,6,29,8,0,81,714,386,78,739,394,0,7.9,64.72,0,0.14,1.2,1.8,44,56.13,16.7,784,20.6311,16.0624
2019,6,29,8,30,96,750,494,86,801,511,0,7.9,57.95,0,0.14,1.3,1.8,42,51.07,18.2,784,27.5486,21.5394
2019,6,29,9,0,186,401,438,91,848,623,3,7.3,51.13,0,0.14,1.3,1.8,41,44.17,19.8,784,25.1959,19.7517
2019,6,29,9,30,283,104,357,96,880,726,3,7.3,44.27,0,0.14,1.4,1.8,40,41.28,20.9,784,21.0097,16.4983
2019,6,29,10,0,348,67,401,99,905,818,3,7.2,37.4,0,0.14,1.5,1.8,38,38.21,22.1,784,23.9985,18.8672
2019,6,29,10,30,290,480,704,103,920,896,3,7.2,30.51,0,0.14,1.7,1.8,37,36.36,22.9,783,42.6562,33.5625
2019,6,29,11,0,170,785,889,107,931,960,0,7.3,23.63,0,0.14,1.8,1.9,36,34.75,23.8,783,54.3488,42.786
2019,6,29,11,30,194,753,915,116,931,1007,0,7.3,16.79,0,0.14,1.9,1.9,35,33.72,24.3,783,56.2839,44.3258
2019,6,29,12,0,126,923,1035,126,923,1035,0,7.6,10.12,0,0.14,2,2,34,33.47,24.8,783,63.9079,50.3413
2019,6,29,12,30,174,841,1012,132,919,1048,0,7.6,4.51,0,0.14,2.1,2,33,33.27,24.9,783,62.5933,49.3105
2019,6,29,13,0,166,856,1017,137,909,1041,0,8,5.98,0,0.14,2.2,2.1,33,33.92,25,782,62.8828,49.5377
2019,6,29,13,30,138,900,1018,138,900,1018,0,8,12.19,0,0.14,2.2,2.1,33,34.53,24.7,782,62.7977,49.4639
2019,6,29,14,0,165,834,954,139,887,978,0,8.4,18.94,0,0.14,2.2,2.2,33,35.93,24.5,782,58.5848,46.1332
2019,6,29,14,30,209,718,855,140,867,921,0,8.4,25.8,0,0.14,2.2,2.3,35,37.25,23.9,782,52.14,41.0408
2019,6,29,15,0,285,288,527,142,840,849,3,8.8,32.69,0,0.14,2.2,2.3,36,39.73,23.3,782,31.82,25.0308
2019,6,29,15,30,232,42,264,138,812,764,4,8.8,39.58,0,0.14,2.2,2.4,37,41.7,22.5,782,15.7242,12.3581
2019,6,29,16,0,212,60,253,132,776,667,4,9.3,46.45,0,0.14,2.2,2.4,38,45.38,21.6,782,14.7929,11.611
2019,6,29,16,30,103,22,116,123,736,563,4,9.3,53.29,0,0.14,2.1,2.5,38,47.95,20.7,782,6.6145,5.1816
2019,6,29,17,0,79,4,81,111,685,452,4,9.8,60.1,0,0.14,2.1,2.5,39,52.59,19.8,782,4.463,3.4856
2019,6,29,17,30,82,5,84,98,609,337,4,9.8,66.86,0,0.14,2.1,2.5,39,52.59,19.8,782,4.4167,3.4321
2019,6,29,18,0,34,0,34,89,460,219,4,10.4,73.56,43,0.14,2.1,2.5,42,60.82,18.1,783,1.6844,1.2977
2019,6,29,18,30,14,0,14,66,271,112,4,10.4,80.16,100,0.14,1.9,2.5,43,63.95,17.3,783,0,0
2019,6,29,19,0,4,0,4,25,78,30,4,11,86.61,86,0.14,1.8,2.6,45,69.47,16.6,783,0,0
2019,6,29,19,30,0,0,0,0,0,0,4,11,93.2,0,0.14,1.6,2.5,47,71.71,16.1,783,0,0
2019,6,29,20,0,0,0,0,0,0,0,4,11.4,99.49,0,0.14,1.5,2.5,49,75.92,15.6,784,0,0
2019,6,29,20,30,0,0,0,0,0,0,4,11.4,105.59,0,0.14,1.4,2.5,50,77.89,15.2,784,0,0
